hr,name,ra_degrees,dec_degrees,Vmag
4279,CP-74  755,164.31541666666664,-75.09972222222221,6.13
4280,BD+46 1680,165.06125,45.52611111111111,5.47
4281,BD+12 2284,164.92125,11.705833333333333,6.55
4282,CD-33 7401,164.80791666666664,-33.73722222222222,5.71
4283,BD+52 1529,165.10666666666665,51.50194444444445,6.43
4284,BD-15 3174,164.87874999999997,-16.35388888888889,5.89
4285,BD+43 2068,165.0858333333333,42.91138888888889,6.02
4286,BD+64  824,165.27416666666667,63.42111111111111,6.39
4287,CrtBD-17 3273,164.94374999999997,-18.29888888888889,4.08
4288,UMaBD+39 2400,165.20999999999998,39.21222222222222,5.08
4289,BD-13 3271,165.04833333333332,-14.083333333333334,5.88
4290,CP-60 2433,164.8083333333333,-61.32027777777778,6.16
4291,LeoBD+04 2407,165.14,3.6175,4.84
4292,CD-43 6692,164.99749999999997,-43.80722222222222,5.81
4293,CD-41 6276,165.03875,-42.225833333333334,4.39
4294,LeoBD+06 2384,165.18666666666664,6.101388888888889,4.99
4295,UMaBD+57 1302,165.46041666666667,56.3825,2.37
4296,CD-51 5220,165.03583333333333,-51.81777777777778,6.15
4297,BD-15 3178,165.23833333333332,-15.792777777777777,6.34
4298,CD-31 8696,165.17,-31.839444444444442,6.07
4299,LeoBD-01 2471,165.45708333333332,-2.4847222222222225,4.74
4300,LeoBD+20 2547,165.58249999999998,20.179722222222225,4.42
4301,UMaBD+62 1161,165.9320833333333,61.75083333333333,1.79
4302,CD-26 8302,165.60166666666663,-26.83138888888889,6.23
4303,BD+00 2728,165.81083333333333,-0.7525,6.14
4304,CP-80  509,164.80374999999998,-81.55611111111111,6.71
4305,BD-10 3184,165.81208333333333,-11.303611111111111,5.50
4306,LeoBD+00 2729,165.9025,-0.0008333333333333334,5.95
4307,CD-31 8726,165.81708333333333,-31.960833333333333,6.46
4308,BD-12 3333,165.90208333333334,-13.434444444444445,6.34
4309,UMaBD+39 2414,166.12999999999997,38.24138888888889,6.00
4310,LeoBD+08 2455,166.25416666666663,7.336111111111111,4.63
4311,CD-47 6466,166.12999999999997,-47.67916666666667,5.67
4312,OctCP-83  386,164.80749999999995,-84.59388888888888,6.19
4313,CD-35 6954,166.2258333333333,-35.80472222222222,5.43
4314,1HyaCD-26 8338,166.33291666666665,-27.29361111111111,4.94
4315,BD-10 3190,166.39166666666665,-11.08888888888889,6.09
4316,CD-48 6157,166.26749999999998,-49.3925,6.13
4317,2HyaCD-26 8342,166.48999999999998,-27.28777777777778,5.71
4318,CD-50 5686,166.52416666666664,-51.212500000000006,6.30
4319,LeoBD+02 2387,166.7258333333333,1.9555555555555555,5.52
4320,CD-28 8657,166.66124999999997,-28.727777777777778,6.77
4321,CD-50 5693,166.61416666666662,-50.95666666666667,6.32
4322,LeoBD+24 2318,166.91541666666666,23.32361111111111,6.46
4323,CP-58 3112,166.6220833333333,-58.67527777777777,6.02
4324,CD-31 8776,166.78499999999997,-32.58722222222222,6.59
4325,CP-61 2067,166.635,-62.424166666666665,4.61
4326,CP-64 1630,166.60083333333333,-64.83972222222222,6.41
4327,CD-41 6343,166.81916666666663,-42.63861111111111,5.15
4328,CD-29 8875,166.97666666666666,-30.174722222222222,6.54
4329,CP-70 1305,166.70791666666665,-70.87805555555555,5.57
4330,BD+68  632,167.41625,67.21027777777778,6.06
4331,CD-29 8877,167.0658333333333,-29.972777777777775,6.49
4332,LeoBD+25 2344,167.2045833333333,24.65833333333333,5.68
4333,BD+37 2162,167.32958333333332,36.309444444444445,5.74
4334,CD-27 7886,167.18291666666664,-28.080555555555556,5.44
4335,UMaBD+45 1897,167.41583333333332,44.49861111111111,3.01
4336,BD+43 2083,167.41041666666666,43.2075,5.89
4337,CP-58 3189,167.14749999999998,-58.975,3.91
4338,CP-61 2075,167.14166666666662,-61.947222222222216,5.13
4339,CD-31 8816,167.4725,-32.3675,5.81
4340,BD+69  602,168.0458333333333,68.27194444444444,6.40
4341,BD+15 2301,167.9320833333333,14.400277777777777,6.30
4342,CP-57 4387,167.72791666666666,-58.45527777777778,6.88
4343,CrtBD-22 3095,167.9145833333333,-22.825833333333332,4.48
4344,BD+55 1446,168.18541666666664,54.89416666666666,6.63
4345,BD+36 2162,168.13416666666666,35.81361111111111,6.41
4346,CD-31 8847,168.06166666666664,-32.43388888888889,6.38
4347,CrtBD-17 3321,168.12666666666664,-18.5,6.13
4348,BD-20 3374,168.14416666666662,-21.749166666666667,6.40
4349,CP-70 1336,167.87291666666667,-71.4363888888889,6.35
4350,CD-48 6263,168.13791666666663,-49.10111111111111,5.36
4351,BD+41 2170,168.41749999999996,41.08861111111111,6.33
4352,CP-59 3190,168.14999999999998,-60.3175,4.60
4353,CD-49 5937,168.23708333333332,-49.73638888888889,6.11
4354,CD-43 6872,168.31125,-44.37222222222222,5.80
4355,CP-63 1860,168.1883333333333,-64.16972222222223,5.23
4356,LeoBD+00 2761,168.43999999999997,-0.06972222222222223,5.42
4357,LeoBD+21 2298,168.5270833333333,20.52361111111111,2.56
4358,BD+08 2476,168.50749999999996,8.060555555555556,5.79
4359,LeoBD+16 2234,168.55999999999997,15.429444444444444,3.34
4360,CP-52 4350,168.41375,-53.23166666666667,5.76
4361,CP-58 3315,168.3783333333333,-59.61944444444445,5.74
4362,LeoBD+23 2322,168.80083333333332,23.095555555555553,4.63
4363,BD+53 1480,169.01666666666665,52.77305555555555,6.50
4364,CD-43 6899,168.72499999999997,-43.73416666666667,6.21
4365,LeoBD+14 2367,168.96625,13.307500000000001,5.32
4366,BD+13 2379,168.9908333333333,12.844722222222222,6.67
4367,BD+50 1807,169.17458333333332,49.47638888888889,5.88
4368,LeoBD-02 3315,169.16541666666666,-3.6516666666666664,4.47
4369,BD-06 3344,169.2425,-7.134722222222223,6.14
4370,CD-45 6837,169.11541666666668,-45.88,6.31
4371,LeoBD+02 2409,169.3225,2.0105555555555554,5.18
4372,CD-37 7146,169.29916666666662,-38.01444444444444,6.27
4373,CD-34 7345,169.41333333333333,-34.73722222222222,6.45
4374,UMaBD+32 2132,169.54541666666665,31.529166666666665,4.87
4375,UMaBD+32 2132,169.54583333333332,31.529166666666665,4.41
4376,CD-35 7111,169.42916666666665,-36.53444444444444,6.68
4377,UMaBD+33 2098,169.6195833333333,33.094166666666666,3.48
4378,BD+12 2319,169.58749999999998,11.98472222222222,6.66
4379,CP-67 1703,169.32916666666665,-67.8236111111111,6.06
4380,UMaBD+38 2225,169.78291666666667,38.18555555555555,4.78
4381,LeoBD+02 2411,169.72916666666666,1.6505555555555556,5.91
4382,CrtBD-13 3345,169.83541666666665,-14.778611111111111,3.56
4383,BD+67  692,170.22416666666663,67.10055555555554,6.21
4384,CP-63 1881,169.81874999999997,-64.5825,5.99
4385,CP-78  638,169.64291666666668,-79.66861111111112,6.35
4386,LeoBD+06 2437,170.28416666666664,6.029444444444445,4.05
4387,CP-74  801,169.90124999999998,-75.14250000000001,6.27
4388,BD+57 1316,170.45541666666665,57.075,6.43
4389,CP-71 1238,170.01624999999999,-71.99444444444444,6.41
4390,CenCP-53 4498,170.25166666666667,-54.49111111111111,3.89
4391,BD+65  828,170.71375,64.33055555555555,6.02
4392,UMaBD+44 2083,170.70666666666665,43.48277777777778,4.99
4393,CD-43 7006,170.59625,-44.645833333333336,6.12
4394,BD+00 2782,170.825,0.13166666666666665,6.05
4395,CrtBD-17 3367,170.84124999999997,-18.779999999999998,5.09
4396,CD-35 7163,170.80291666666665,-36.164722222222224,5.00
4397,CP-76  662,170.48791666666662,-77.60833333333333,6.43
4398,CP-56 4449,170.78374999999997,-56.779444444444444,5.79
4399,LeoBD+11 2348,170.98125,10.529166666666667,3.94
4400,LeoBD+02 2418,171.0095833333333,1.4077777777777778,5.39
4401,CP-64 1657,170.8408333333333,-64.955,5.11
4402,CrtBD-10 3260,171.15249999999997,-10.859444444444444,4.83
4403,CD-41 6529,171.09208333333333,-42.66916666666666,6.12
4404,BD+12 2335,171.24541666666664,11.430277777777777,5.80
4405,CrtBD-16 3244,171.22041666666664,-17.683888888888887,4.08
4406,CP-71 1248,171.04625,-72.25666666666666,5.59
4407,BD+56 1518,171.48791666666662,55.85055555555556,5.75
4408,LeoBD+17 2356,171.40166666666664,16.45638888888889,5.57
4409,CD-35 7189,171.37249999999997,-36.06305555555555,5.22
4410,LeoBD+04 2463,171.45833333333331,3.86,6.37
4411,CD-37 7235,171.38791666666665,-37.74777777777778,5.89
4412,BD+34 2222,171.60625,33.45055555555556,6.32
4413,CP-63 1893,171.42999999999998,-63.97277777777778,5.17
4414,LeoBD+03 2502,171.68875,3.0130555555555554,6.50
4415,CP-60 2941,171.6470833333333,-61.11527777777778,5.30
4416,CrtBD-11 3098,171.7895833333333,-12.356666666666666,5.94
4417,CP-52 4567,171.69708333333332,-53.16,5.81
4418,LeoBD+03 2504,171.98416666666662,2.8561111111111113,4.95
4419,BD-00 2442,171.97374999999997,-1.7,6.25
4420,CD-34 7471,171.99374999999995,-35.328611111111115,6.45
4421,BD+62 1183,172.26916666666665,61.77833333333333,5.83
4422,UMaBD+40 2433,172.26749999999996,39.33694444444445,5.31
4423,CD-41 6565,172.14624999999998,-42.674166666666665,5.08
4424,BD+57 1324,172.43124999999995,56.737500000000004,6.28
4425,CP-71 1253,172.07583333333332,-72.47444444444444,6.09
4426,LeoBD+16 2266,172.42458333333332,15.413333333333334,5.74
4427,BD+55 1468,172.55374999999998,54.361666666666665,6.41
4428,CD-2310009,172.4108333333333,-24.46333333333333,5.76
4429,BD+81  373,172.95999999999998,81.12722222222222,6.15
4430,BD+47 1880,172.60416666666666,46.6575,6.35
4431,UMaBD+43 2122,172.62958333333333,43.17333333333333,5.94
4432,LeoBD-02 3360,172.57874999999999,-3.0036111111111112,4.77
4433,LeoBD+19 2459,172.6208333333333,18.40972222222222,5.52
4434,DraBD+70  665,172.85083333333333,69.33111111111111,3.84
4435,BD+48 1952,172.72041666666664,47.92916666666667,6.42
4436,BD+49 2062,172.7925,48.78916666666667,6.56
4437,LeoBD+15 2345,172.9370833333333,14.364444444444445,6.20
4438,CP-60 3011,172.8125,-61.27833333333333,6.38
4439,BD+61 1246,173.08666666666664,61.0825,5.48
4440,BD-19 3285,172.94833333333332,-20.776666666666667,6.24
4441,1CenCP-58 3692,172.94208333333333,-59.44222222222222,5.13
4442,2CenCP-58 3693,172.95333333333332,-59.51583333333333,5.15
4443,CD-28 8928,173.06708333333333,-29.263333333333332,5.81
4444,CD-28 8928,173.06791666666663,-29.261111111111113,5.64
4445,CD-26 8620,173.0970833333333,-26.746666666666666,6.16
4446,BD-07 3250,173.19791666666663,-7.8275,5.95
4447,CD-39 7168,173.20041666666665,-40.436388888888885,5.64
4448,CP-66 1605,173.08291666666665,-66.96222222222222,5.90
4449,CD-30 9303,173.22541666666666,-31.08722222222222,5.04
4450,HyaCD-31 9083,173.25041666666667,-31.85777777777778,3.54
4451,BD-15 3295,173.31083333333333,-16.280555555555555,6.05
4452,BD+37 2195,173.48458333333332,36.815555555555555,6.40
4453,CD-39 7175,173.40541666666667,-40.58694444444445,5.39
4454,BD+11 2372,173.54166666666666,11.023611111111112,6.55
4455,LeoBD+03 2521,173.59166666666664,3.0599999999999996,5.77
4456,LeoBD+17 2374,173.67708333333331,16.796944444444446,5.95
4457,BD+55 1473,173.77041666666665,54.78527777777778,5.63
4458,CD-32 8179,173.62291666666667,-32.831388888888895,5.98
4459,BD+21 2331,173.76583333333332,20.441388888888888,6.45
4460,CP-53 4637,173.69041666666664,-54.26416666666667,4.62
4461,DraBD+70  670,174.01166666666663,69.32277777777777,5.20
4462,CD-48 6630,173.73666666666665,-49.13666666666666,5.50
4463,CD-46 7199,173.80499999999998,-47.3725,5.71
4464,BD+11 2377,173.9308333333333,10.911111111111111,6.56
4465,BD+28 2022,174.0745833333333,27.78111111111111,5.80
4466,CD-46 7205,173.98166666666665,-47.641666666666666,5.25
4467,CenCP-62 2127,173.945,-63.01972222222222,3.13
4468,CrtBD-08 3202,174.17041666666663,-9.802222222222223,4.70
4469,CD-32 8199,174.14583333333331,-33.57,5.74
4470,CD-36 7291,174.16999999999996,-37.23777777777778,6.31
4471,LeoBD-00 2458,174.23708333333332,-0.8238888888888889,4.30
4472,CP-60 3140,174.09291666666664,-61.05222222222222,5.83
4473,CD-32 8202,174.255,-32.988055555555555,6.29
4474,BD+51 1679,174.4708333333333,50.61833333333333,6.14
4475,CP-60 3182,174.2525,-61.28333333333333,5.15
4476,CD-47 6997,174.39124999999999,-47.74722222222222,5.44
4477,UMaBD+44 2110,174.58583333333328,43.62555555555556,5.59
4478,BD+09 2523,174.5408333333333,8.884166666666665,6.17
4479,ChaCP-75  744,174.315,-75.89666666666668,5.65
4480,UMaBD+47 1894,174.6395833333333,46.83416666666667,6.10
4481,BD+65  843,174.70499999999998,64.34694444444445,6.46
4482,BD+34 2242,174.63416666666666,33.62555555555556,6.27
4483,VirBD+08 2532,174.61499999999998,8.134166666666665,5.36
4484,BD-01 2546,174.60041666666666,-2.4361111111111113,6.22
4485,CP-66 1629,174.45166666666665,-67.62027777777777,5.96
4486,BD+45 1947,174.6870833333333,45.10861111111111,6.44
4487,CP-61 2463,174.53041666666664,-61.82638888888889,5.15
4488,CrtBD-12 3466,174.6670833333333,-13.201944444444443,5.48
4489,CD-24 9867,174.75166666666667,-24.72111111111111,6.42
4490,BD-13 3420,174.96291666666664,-14.46861111111111,6.21
4491,BD-15 3323,174.95999999999998,-16.62027777777778,6.19
4492,CP-64 1685,174.87249999999997,-65.39777777777779,5.17
4493,BD+58 1331,175.11416666666662,57.970555555555556,6.37
4494,HyaCD-34 7610,175.0533333333333,-34.74472222222222,4.70
4495,LeoBD+22 2391,175.19624999999996,21.352777777777778,5.26
4496,UMaBD+35 2270,175.26249999999996,34.20166666666667,5.33
4497,CP-53 4691,175.17749999999998,-53.968611111111116,5.96
4498,CD-28 9027,175.28499999999997,-29.19638888888889,6.44
4499,CP-61 2514,175.2233333333333,-62.09,4.94
4500,BD+55 1481,175.43166666666664,55.1725,6.27
4501,UMaBD+32 2179,175.39291666666665,31.746111111111112,5.73
4502,CD-42 7155,175.33249999999998,-43.09583333333334,5.55
4503,CD-31 9181,175.4333333333333,-32.499722222222225,5.22
4504,DraBD+67  714,175.6183333333333,66.745,5.30
4505,BD+23 2375,175.52166666666665,22.210833333333333,6.59
4506,BD-19 3326,175.5145833333333,-20.29388888888889,6.22
4507,CP-82  469,175.255,-83.1,6.33
4508,CD-36 7371,175.86333333333332,-37.19027777777777,5.98
4509,CP-78  677,175.73083333333332,-79.30638888888889,6.39
4510,BD-05 3340,175.9795833333333,-6.677222222222222,6.07
4511,CP-61 2559,175.87999999999997,-62.489444444444445,5.03
4512,BD+26 2250,176.05499999999995,25.21833333333333,6.02
4513,CP-62 2250,175.97041666666664,-62.87833333333333,6.10
4514,CrtBD-17 3460,176.1908333333333,-18.350833333333334,4.73
4515,VirBD+09 2545,176.32124999999996,8.258333333333333,4.85
4516,CD-48 6777,176.30249999999998,-49.069722222222225,6.26
4517,VirBD+07 2479,176.46499999999997,6.529444444444445,4.03
4518,UMaBD+48 1966,176.5125,47.779444444444444,3.71
4519,CD-44 7564,176.43291666666664,-45.69,5.29
4520,MusCP-66 1640,176.40166666666664,-66.7286111111111,3.64
4521,BD+56 1544,176.73166666666665,55.62833333333333,5.27
4522,CP-60 3325,176.6283333333333,-61.17833333333333,4.11
4523,CD-39 7301,176.62958333333333,-40.50055555555556,4.91
4524,CD-35 7438,176.77916666666664,-35.90694444444444,6.17
4525,CD-29 9337,176.81541666666664,-30.286944444444448,6.48
4526,CP-57 4989,176.82958333333332,-57.69638888888888,5.41
4527,LeoBD+21 2358,176.99624999999997,20.218888888888888,4.53
4528,VirBD+09 2549,176.97875,8.245833333333332,5.32
4529,BD-09 3366,177.09791666666666,-10.313333333333334,6.26
4530,MusCP-66 1649,177.0595833333333,-66.81472222222222,4.72
4531,BD+15 2381,177.16125,14.284166666666666,5.88
4532,CD-26 8789,177.18791666666667,-26.749722222222225,5.11
4533,BD+00 2843,177.255,-0.3186111111111111,6.15
4534,LeoBD+15 2383,177.26499999999996,14.571944444444444,2.14
4535,BD+17 2402,177.3120833333333,16.24277777777778,6.04
4536,BD+35 2284,177.42374999999998,34.931666666666665,5.70
4537,CP-63 1988,177.42125,-63.788333333333334,4.32
4538,CP-69 1595,177.48583333333332,-70.22583333333334,4.97
4539,BD-15 3363,177.58124999999998,-15.863888888888889,6.13
4540,VirBD+02 2489,177.67375,1.7647222222222223,3.61
4541,CP-61 2677,177.61333333333332,-62.64944444444444,5.70
4542,CD-26 8807,177.65458333333333,-27.27777777777778,6.48
4543,BD+13 2465,177.73041666666666,12.27888888888889,6.35
4544,BD-04 3152,177.75916666666663,-5.333333333333333,5.64
4545,BD+34 2264,177.78916666666663,33.375,6.27
4546,CD-44 7614,177.78624999999997,-45.17361111111111,4.46
4547,BD-11 3190,177.84124999999997,-12.187777777777779,6.35
4548,CD-30 9506,177.9233333333333,-30.834999999999997,5.85
4549,CP-64 1724,177.9633333333333,-65.20611111111111,4.90
4550,BD+38 2285,178.245,37.718611111111116,6.45
4551,CP-56 4836,178.04208333333332,-56.98777777777778,5.57
4552,HyaCD-33 8018,178.2275,-33.908055555555556,4.28
4553,CD-34 7760,178.36166666666665,-35.06666666666667,6.17
4554,UMaBD+54 1475,178.45749999999995,53.69472222222222,2.44
4555,BD+01 2624,178.4595833333333,0.5519444444444445,6.30
4556,CP-56 4861,178.54791666666665,-57.41,6.06
4557,CD-37 7536,178.6075,-37.74888888888889,6.46
4558,CD-25 8930,178.67708333333331,-25.71388888888889,5.30
4559,VirBD+09 2560,178.76291666666665,8.443888888888889,5.58
4560,UMaBD+47 1913,178.77374999999995,46.47694444444445,6.54
4561,UMaBD+47 1914,178.79666666666665,46.469722222222224,7.03
4562,BD+37 2230,178.80874999999997,36.756388888888885,6.49
4563,CP-62 2408,178.74916666666664,-63.278888888888886,5.91
4564,LeoBD+16 2319,178.91875,15.646666666666667,5.53
4565,CD-27 8384,178.9170833333333,-28.47694444444444,5.93
4566,UMaBD+57 1343,178.9933333333333,56.59861111111111,5.84
4567,CrtBD-16 3358,179.00374999999997,-17.15083333333333,5.18
4568,CD-38 7410,178.97791666666666,-39.689166666666665,6.13
4569,BD+62 1204,179.22166666666664,61.549166666666665,6.22
4570,CD-46 7521,179.18291666666664,-47.072500000000005,6.26
4571,CD-32 8413,179.26541666666662,-33.31527777777777,6.21
4572,BD+41 2253,179.3108333333333,40.343611111111116,6.62
4573,CP-61 2829,179.4170833333333,-62.44888888888889,5.57
4574,BD+33 2174,179.53,32.27388888888889,6.42
4575,BD+62 1206,179.5858333333333,61.46472222222223,6.76
4576,CP-55 4751,179.5633333333333,-56.31722222222223,5.44
4577,CD-40 7041,179.5845833333333,-40.947222222222216,6.79
4578,CP-63 2073,179.69874999999996,-64.33916666666666,5.61
4579,CD-25 8963,179.72666666666663,-25.90888888888889,6.43
4580,BD+01 2636,179.76416666666663,0.5305555555555556,6.17
4581,BD+33 2176,179.8233333333333,33.1675,5.96
4582,CD-51 6236,179.79541666666663,-51.696666666666665,6.05
4583,ChaCP-77  772,179.90541666666664,-78.22194444444445,4.91
4584,BD+34 2279,179.9883333333333,34.035,6.50
4585,VirBD+04 2556,179.9870833333333,3.6552777777777776,5.37
4586,BD+81  389,180.07749999999996,80.85305555555556,6.17
4587,BD-09 3413,180.18541666666664,-10.446111111111112,5.55
4588,BD-21 3443,180.17708333333331,-21.83722222222222,6.28
4589,VirBD+07 2502,180.2183333333333,6.614166666666667,4.66
4590,BD-18 3295,180.2133333333333,-19.65888888888889,5.26
4591,BD-00 2520,180.2575,-1.7680555555555555,6.31
4592,CP-56 4954,180.37083333333334,-57.50361111111111,6.16
4593,BD+36 2230,180.41458333333333,36.04194444444444,5.59
4594,UMaBD+43 2179,180.5283333333333,43.04555555555555,5.21
4595,CP-84  371,180.58374999999998,-85.63166666666666,6.05
4596,CP-70 1454,180.61916666666664,-71.4888888888889,6.42
4597,CP-68 1604,180.65708333333333,-69.19222222222223,5.89
4598,BD-06 3499,180.71499999999997,-7.683611111111111,6.22
4599,1CruCP-62 2543,180.75625,-63.312777777777775,4.33
4600,CD-41 6938,180.91499999999996,-42.43416666666666,5.15
4601,CP-73  924,180.9345833333333,-74.21388888888889,6.44
4602,ComBD+22 2437,181.06916666666663,21.459166666666665,5.87
4603,2CruCP-62 2561,181.07999999999996,-63.16555555555556,4.72
4604,CP-67 1896,181.16124999999997,-68.32916666666667,5.35
4605,ChaCP-75  777,181.19375,-76.51916666666666,5.04
4606,BD+86  176,181.11708333333328,85.58722222222222,6.27
4607,CP-60 3697,181.23791666666662,-60.969166666666666,5.96
4608,VirBD+09 2583,181.30208333333331,8.733055555555556,4.12
4609,BD+77  461,181.31291666666664,76.90583333333333,5.80
4610,BD+63  999,181.41541666666666,62.933055555555555,6.13
4611,CP-64 1791,181.47166666666666,-65.54722222222222,6.33
4612,CD-35 7694,181.48624999999998,-35.693888888888885,6.23
4613,BD-02 3460,181.49916666666664,-3.131666666666667,6.37
4614,CP-67 1903,181.58249999999995,-68.65083333333334,6.23
4615,CP-65 1788,181.59624999999997,-65.70916666666668,6.06
4616,CruCP-63 2145,181.72041666666664,-64.61361111111111,4.15
4617,CP-74  880,181.95749999999998,-75.36694444444444,5.18
4618,CD-49 6813,182.02166666666665,-50.66138888888889,4.47
4619,CD-50 6688,182.01999999999998,-50.763333333333335,6.37
4620,CD-47 7396,182.06124999999997,-48.69277777777778,5.34
4621,CenCD-50 6697,182.0895833333333,-50.722500000000004,2.60
4622,CP-60 3777,182.10249999999996,-60.84722222222222,6.22
4623,CrvCD-2410174,182.10333333333332,-24.728888888888886,4.02
4624,CD-43 7502,182.22416666666663,-44.32611111111112,5.75
4625,CD-40 7128,182.2270833333333,-41.231388888888894,5.48
4626,VirBD+02 2517,182.42208333333332,1.8977777777777778,5.95
4627,BD+75  469,182.44708333333332,74.6613888888889,6.35
4628,CD-34 7956,182.51041666666666,-34.705000000000005,6.17
4629,VirBD+06 2559,182.51416666666663,5.8069444444444445,5.72
4630,CrvBD-21 3487,182.53124999999997,-22.619722222222222,3.00
4631,CD-37 7714,182.64083333333332,-37.87027777777778,6.06
4632,ComBD+17 2446,182.63166666666663,16.809166666666666,6.39
4633,BD+28 2084,182.6920833333333,27.281388888888888,6.01
4634,CP-60 3812,182.77041666666665,-61.277499999999996,6.08
4635,CrvBD-22 3305,182.76624999999999,-23.602500000000003,5.46
4636,CD-44 7845,182.7620833333333,-45.422777777777775,6.61
4637,CD-50 6752,182.8808333333333,-51.35944444444445,6.23
4638,CenCD-51 6455,182.91291666666666,-52.368611111111115,3.96
4639,BD+82  356,182.74999999999997,81.71000000000001,6.00
4640,ComBD+26 2316,182.96333333333334,25.87027777777778,5.66
4641,UMaBD+57 1359,182.9370833333333,57.05444444444444,6.43
4642,BD+29 2265,183.00499999999997,28.53611111111111,6.49
4643,ComBD+21 2398,183.03874999999996,20.541944444444447,5.57
4644,CP-62 2624,183.0916666666666,-62.950833333333335,5.92
4645,CP-69 1646,183.19499999999996,-70.15194444444445,6.17
4646,BD+78  412,183.04958333333332,77.61638888888888,5.14
4647,CD-33 8252,183.30416666666665,-34.12555555555556,6.5
4648,CD-38 7581,183.35541666666663,-38.92916666666667,5.76
4649,CP-77  804,183.48208333333332,-78.5736111111111,6.35
4650,VirBD+11 2440,183.35791666666665,10.262222222222222,5.85
4651,CD-33 8257,183.40291666666664,-33.79277777777778,6.33
4652,CD-45 7630,183.5108333333333,-45.723888888888894,5.31
4653,CP-63 2203,183.56999999999996,-64.40861111111111,6.22
4654,BD+54 1504,183.6808333333333,53.43472222222222,6.16
4655,BD-20 3606,183.7483333333333,-20.844166666666666,5.83
4656,CruCP-58 4189,183.78625,-58.74888888888889,2.80
4657,BD-09 3468,183.79416666666665,-10.3125,6.11
4658,CD-41 7056,183.8770833333333,-41.91305555555555,6.26
4659,BD+71  610,183.78541666666666,70.2,5.71
4660,UMaBD+57 1363,183.85666666666665,57.0325,3.31
4661,BD-22 3322,183.9458333333333,-23.353611111111114,6.54
4662,CrvBD-16 3424,183.95166666666663,-17.541944444444447,2.59
4663,ComBD+15 2436,184.0008333333333,14.898888888888889,5.10
4664,CP-71 1323,184.09791666666666,-72.61472222222221,6.22
4665,BD+73  549,183.92249999999999,72.55083333333333,6.29
4666,CVnBD+41 2284,184.03166666666664,40.66027777777778,5.66
4667,ComBD+24 2443,184.08541666666665,23.94527777777778,4.95
4668,BD+33 2213,184.12541666666664,33.061388888888885,5.00
4669,CP-64 1844,184.27499999999998,-65.69277777777778,6.06
4670,BD-15 3442,184.26375,-16.69361111111111,6.05
4671,MusCP-67 1931,184.3920833333333,-67.96083333333334,4.11
4672,BD+54 1510,184.37291666666667,53.191111111111105,5.81
4673,BD+29 2275,184.3770833333333,28.93722222222222,5.70
4674,ChaCP-78  741,184.58625,-79.31222222222222,4.26
4675,CD-35 7842,184.44708333333332,-36.09388888888889,6.15
4676,BD+15 2442,184.4345833333333,15.144166666666667,6.34
4677,BD-03 3262,184.53791666666663,-3.9544444444444444,6.99
4678,BD-03 3263,184.54,-3.9486111111111115,6.54
4679,CruCP-63 2235,184.60875000000001,-64.00305555555556,4.04
4680,BD+31 2350,184.63166666666666,30.249166666666667,6.23
4681,VirBD+00 2920,184.66791666666666,-0.7872222222222223,5.90
4682,CP-54 5113,184.74874999999997,-55.143055555555556,5.00
4683,BD+87  107,184.21416666666667,86.43611111111112,6.33
4684,BD+26 2326,184.75874999999996,26.00777777777778,6.48
4685,ComBD+23 2448,184.8295833333333,23.034722222222225,6.27
4686,BD+88   71,183.8345833333333,87.7,6.28
4687,BD+75  470,184.70791666666668,75.16055555555556,5.38
4688,ComBD+28 2106,184.8733333333333,28.15694444444444,6.33
4689,VirBD+00 2926,184.97666666666663,-0.6669444444444445,3.89
4690,CVnBD+49 2130,184.95291666666665,48.98416666666667,5.29
4691,BD-21 3511,185.04458333333332,-22.175555555555558,5.97
4692,CP-65 1842,185.11666666666665,-65.84277777777777,6.21
4693,BD+27 2114,185.08208333333332,26.619444444444444,5.54
4694,BD+26 2329,185.07375,26.001944444444444,6.15
4695,VirBD+04 2604,185.08749999999998,3.3125,4.96
4696,CrvBD-21 3514,185.14041666666665,-22.215833333333332,5.21
4697,ComBD+18 2592,185.17916666666665,17.79277777777778,4.74
4698,BD+27 2115,185.17208333333332,27.054722222222225,7.13
4699,BD-12 3614,185.23208333333332,-13.565555555555557,5.14
4700,CruCP-59 4188,185.33999999999997,-60.401111111111106,3.59
4701,UMaBD+58 1371,185.21166666666664,57.86388888888889,5.55
4702,CP-55 5019,185.48958333333331,-56.374722222222225,5.92
4703,2MusCP-66 1747,185.53041666666667,-67.52194444444444,5.15
4704,1MusCP-67 1939,185.54958333333332,-68.30749999999999,5.74
4705,BD+25 2498,185.545,24.773888888888887,6.19
4706,CP-56 5202,185.70541666666665,-57.67611111111111,5.39
4707,ComBD+26 2337,185.62625,25.84611111111111,4.81
4708,VirBD+06 2599,185.63333333333333,5.305555555555555,6.40
4709,CP-85  343,186.40624999999997,-86.15055555555556,6.33
4710,CP-66 1752,185.80749999999995,-67.63166666666666,6.36
4711,CrvCD-2410314,185.83999999999997,-24.840555555555554,5.68
4712,CD-34 8117,185.89749999999995,-35.41277777777778,5.32
4713,CD-38 7700,185.90374999999995,-39.30305555555555,6.40
4714,CD-38 7701,185.9370833333333,-38.91111111111111,5.79
4715,CVnBD+43 2218,185.9458333333333,42.54277777777778,6.06
4716,CVnBD+52 1626,186.00624999999997,51.56222222222222,4.80
4717,ComBD+26 2344,186.07708333333332,26.09861111111111,5.18
